Heart Rate (BPM),Blood Oxygen Level (%)
67.61688313547933,99.68140254022822
77.9953486298018,96.82938080841458
68.70215713328449,97.1019647917193
51.485864819223835,97.51756922426377
59.53376521783728,100
70.07923990915592,96.8714571118096
68.28036798345624,98.84493321148503
53.7977659530828,98.21073307947022
85.14870630208111,98.46238471268487
79.68335182295485,98.11746120475306
65.988112031352,97.26790198684604
72.5446385533638,95.75205810584353
58.9218971854003,96.13060491085739
87.79601800648967,99.49227602165227
106.0339553463169,98.94086994476142
65.33119594249538,98.41971201294638
93.3589852329919,100
62.088116943719584,100
67.02057813908642,96.11792708833823
96.50535347756181,100
73.20241444670934,95.60041793565196
85.30475530104607,97.12599275200911
70.95808636800747,98.32933773458258
47.95896554972781,99.68262025104806
110.06117704615545,95.47758807962296
71.74840280648023,98.15848213152503
,98.23442877755292
64.01208420281803,95.07563020468872
86.70197435870261,98.87604076783938
85.59879463134699,97.75467944981003
51.641179910829166,99.14303384556625
77.56649380957313,97.05847328272718
88.15651503788936,97.25456561664402
93.00655300009548,100
84.69673465856721,96.43542061683807
86.0150620239858,97.6361302875849
66.89859440619911,96.97641038874163
56.56441947087052,98.26948012145606
70.33689277684567,98.59672376919602
56.223519200791145,100
63.9145337099238,96.89806623290448
,97.4937375585578
60.88943216578833,98.49022084091267
82.984293816209,94.40914594398784
59.809091048806614,100
102.53370656784126,91.51402594087307
89.8372506021386,99.43884926385316
92.84240601825239,100
64.66265615802973,99.21098840706583
78.00444847195935,99.40094384355086
59.35657959591427,98.21268730816452
78.26033691167956,96.32709894536225
48.48418703091922,99.57790630832353
90.93445322866944,95.1862026486919
65.32657014242677,95.63638957869945
79.54267258900846,97.08978453180234
82.32711226547721,99.04468115049204
66.69053931958948,95.52570776693385
63.02608606701395,99.34833659382438
73.19688397806432,98.8785005107129
87.04448525711267,98.15981903508654
72.79521857067415,94.66447714015405
84.04436678945083,99.84259906975493
86.91137308749688,97.50919205764133
72.11320677358621,97.8590894406229
73.30985247897802,97.02005860671728
77.08211068108109,94.87638562699695
256.377377355097,96.02612334680384
69.85077608556047,99.90106415068624
92.06625788743199,100
78.8269117789196,99.10579861705243
63.95083599738723,99.50835589962288
74.37009223157098,100
58.19048947194459,100
54.80989092579979,99.18354836774076
84.10273872831088,96.80252769031131
86.96653381957158,94.04359296295628
74.50464380434622,98.12614369363779
,98.34877439554432
66.34854499042632,100
77.54819137701637,99.3294973535354
104.72218156296684,98.41314924612463
90.14545080380255,96.2233703738721
73.859140066097,98.17567642103725
72.5521596785862,100
69.35413492842748,97.58779058707684
53.833989662393556,95.42835370591372
67.75630729157413,96.28524397705381
85.11347688755188,95.28620171298685
61.019726047874606,96.62456158006192
70.79914018223302,95.72270358701509
58.227282866807144,99.09899930559135
86.78166945082762,99.37189667189949
55.90152557792702,100
83.89016860892754,97.89888803054569
90.42960915109622,97.86363977614312
70.14936231143292,98.69093638079974
64.69614876810967,96.8749290016498
82.12676930007608,95.74569173764388
99.03637718439607,96.19585598923784
95.12516341574982,99.21642421226471
73.8935933809142,99.83424054333132
61.75226145777629,100
71.51861296465974,95.94612584949107
49.65136710285687,95.85696187618153
66.66442312823973,94.19219084839699
81.75818918540853,98.31026028672571
69.48439373945146,99.08038365626359
65.99326289960109,96.73628457793377
74.16767093449153,94.94924789527613
70.9596927499006,100
86.33239710645569,98.72544723811492
55.098656991833494,95.54954815322908
82.89701346922025,97.2784839569006
74.30792451314339,100
81.5141724099181,99.89682402771639
54.16347030121287,97.34270091822414
88.24569483694486,96.08759981457064
83.14560816258835,100
100.09811265958868,95.14316016378065
62.50894644622532,98.99878182661669
66.2253584556272,98.96442374205353
48.23726029201125,100
62.64602482246094,99.12438714822005
96.51456228870981,99.24647032055249
79.42594295598532,
,98.61181586628055
76.99637041132489,100
74.07674370491519,98.03053797561316
46.36303344469866,99.73680401340596
49.07764624982208,97.19802732689118
91.60161937890399,95.94297929248486
86.04916146310326,97.0422207749837
52.73205110316634,97.50956693932007
73.0969982994317,95.901285704775
64.26442750917747,95.02041770738921
91.33256648097691,100
81.71353767133539,96.80273840110324
58.43092568766939,97.43675535160408
76.80361251485952,96.85237846695458
74.38333901753956,93.37032548353083
74.42442098558507,100
67.34820922438516,96.15652082683016
75.37238031241299,100
62.2384528748823,96.0152203660601
57.18288139373267,98.45394305180558
56.30178773760134,99.90437195676415
59.263430311849376,95.64556009089878
81.33424694255042,97.18171731547798
81.74207756392654,96.75914615820881
96.90787940213453,97.09942517483805
,99.54702504404307
85.52113792012946,100
75.70593919776213,97.2859289684355
79.49397349139417,98.53921149598153
87.12551145086884,95.37903656204044
83.73070620866123,100
76.6265998459121,99.00117127906566
65.7963612091358,99.67951462150833
79.1369761362155,97.0369995510699
95.4645175424068,100
77.62998595902701,98.27787168920995
69.06988630375425,99.92934203468104
87.32100454284164,96.15509718725815
54.22314913973092,98.36179411059354
69.60069744897012,93.9391822067823
60.28837619772529,99.24795557160272
73.17770804200524,99.11090424739368
,94.30075917820218
84.61319455884714,95.73489994095573
46.980643285136395,96.3602984274434
65.71928708025413,
52.51402903869782,92.36810504948566
90.87433767148292,100
66.26299252740955,96.51110870400399
76.13839231162281,100
76.86063635370853,98.02362788387624
78.0878275477166,93.28766828905776
40,94.83852366535722
80.4169115495922,98.03836052644202
66.77305404135812,95.26575896932353
87.68701783530503,95.99895497302225
78.04141903614395,93.06320554794196
283.58578538080286,97.09216615622687
64.07752649792553,100
58.06622081029866,96.55667782482409
88.35524020971343,99.06599293931006
83.45106757356086,95.84481953055278
78.33321612021966,100
78.3116535021147,96.98344833965062
81.30941409081072,98.504618905495
55.616113620478785,
91.13351906999992,
72.68916391782584,95.33759733389581
73.11693480163315,100
68.72826488100719,98.09856294184608
40,96.40853410130796
83.62795598477308,97.45966541576195
60.02417483062102,98.8382882709885
,99.34602014387625
62.696824200584985,96.83055867523504
69.84711336176434,99.39917264133462
,97.97274703059898
,96.35221620742868
71.61156249356665,97.21950741807396
67.78634993550884,96.74556287145403
59.39302741684378,100
92.59306115783394,98.23493415943234
62.97839393776417,99.48448708756405
83.43111009367475,100
85.02357912359192,98.18139363987672
88.8589836602685,
66.81773196219734,98.0560727377101
72.01890666846313,97.80803417962753
72.48237545230673,97.36708788908405
,97.08876954604136
71.36440007813891,99.05192643929816
81.87719790716525,95.87262350757146
71.16312034159237,95.67415345201783
91.75794246512694,99.77631256125584
74.82385271967652,100
73.01857534565627,100
80.09261652559191,97.18613814847669
99.53250445835248,94.54758033485462
65.92222083704297,94.21622969195482
90.59137492888023,100
62.73620682505528,99.73647609873714
,98.9226120646519
63.07836496247192,99.27309022650012
69.43031978020554,99.36871732026125
64.82180907287551,100
85.47326326205624,95.8178475987423
67.54133790676121,96.24735069861978
82.95310521157622,98.97493743802386
67.09756541062191,99.53971521910856
74.91692468679966,95.58420539183443
96.86397717706868,99.65697799357392
63.817630960207275,97.11298322062751
64.10207597409429,99.03739865132657
71.3068728474677,95.41485546463888
74.73627827042648,94.13819100270216
84.31206270029367,99.1476771124811
75.64477339638533,100
78.67795635272758,98.08274356104266
57.685087509565925,100
79.52352792879547,95.24516194220831
79.92451323570137,96.2328211040394
85.07400322835151,98.98381450206654
70.0747211714111,99.07540459778006
74.89898781356443,96.9889050760367
85.59535143592932,99.17363343980192
59.120370438218,96.92507974373409
48.075301474150166,98.23536753077919
58.36576570943508,98.69770782403178
65.41020255311203,100
91.08609129745241,96.24283379468058
,99.1951400605506
61.35835579966681,99.69546726267347
73.73711413442429,100
67.09713288491116,100
82.21792648706298,99.36765280720158
79.19843503472804,
61.85124017347934,98.9642681346774
65.68284181515898,100
72.85469172758474,95.82295290563576
93.4537947269881,96.26917360229193
65.19313976444019,100
51.72961168655133,100
94.54533945156362,94.95301016689274
82.45939773199828,98.0530358042068
57.556699348159015,97.97849564129196
79.59514259055648,100
,100
76.40618280502862,98.60537409403075
95.43865290633096,95.99217043535437
83.32992220805858,97.14960707775018
79.58243229109219,94.37965343626601
,94.88422132020139
77.03841546280307,100
88.17102013468681,97.3885706710146
72.75626858004223,97.40700009462134
89.24299901834969,97.72835701974516
79.67906438310943,98.225434875823
76.58343595107134,98.83825195469552
70.37943138538475,96.13101991171742
70.51968302375623,100
79.78529277097765,96.68740014174917
90.19655140844348,94.58189056432505
82.56598794863181,95.24581203229009
64.28291990421077,97.97506742948624
51.016089510868355,99.8468751526119
86.09637275966156,99.6010475138005
,100
70.8620819639067,95.48243461503942
68.04579993294595,100
87.30789312580943,98.99589934953025
62.0867535437463,97.36036229816953
97.44297532241245,96.5065868301029
81.184652910503,96.15262805867931
74.600821470583,99.06713408871411
63.38827155722166,98.13841472838435
88.23103495984773,94.36554117151633
68.33704045285845,97.39848827465568
85.63822025830217,97.14817718826014
80.9863401739843,100
94.37136178886625,98.69633498892165
77.38466521559121,
121.7452204952703,96.41731740214588
83.32457293650205,98.53799403796256
77.19405015542755,96.72945530951725
69.1643239491456,95.09225415844269
88.15005802900465,98.70429126940044
69.50087857870648,97.84570436994319
63.386945833366894,97.6304266607079
67.9697293251858,98.14012961259786
72.11769096739722,99.09502788123058
108.74676034172164,95.37931351467664
79.38709563334635,96.34838416017125
65.0849190615659,100
91.33190449695809,100
77.82763926650468,100
94.42145147118391,99.58515286936745
103.67636701964845,99.40958602994364
52.623588561782604,97.82715428757375
40,95.00636673570871
104.87203409823707,99.36131423456294
64.69016362113815,97.83790248918972
49.52235121506027,94.60938972099498
67.1270559280648,99.16132687060816
60.48583709730104,100
63.412240197528604,96.39254674378948
87.83615165335233,97.25369399742158
69.60904446159307,98.73550904551502
50.7319073136826,
75.4881015193087,97.70625022316314
62.23272459804605,98.45798817019724
71.25978449259794,99.60518700249095
72.11843165175156,
87.68223426217834,99.0552225831893
67.4191812504446,97.58789703550619
85.46675085068361,98.28943811778318
51.073264164487114,98.7140313951284
88.48147003109496,93.06143897286704
94.48395488598206,96.65108381957643
71.54647312601239,100
62.721146501264755,93.94878990643248
58.83598668802924,98.78919766997723
74.61769444416583,100
93.24107878680569,100
68.6133275652828,99.66516620927842
91.67163369570989,100
57.72924397339674,100
69.72685625327382,97.23238050267749
74.34605948323778,99.43574557445415
78.24592311371923,95.2321053757491
70.00859749936491,99.94888175589692
93.69964959429524,97.8594627618289
93.93515695110344,100
72.37769334903875,98.5487862953746
67.19254936704786,99.99465558739192
65.99377373224516,98.28671059
90.51587433449342,97.4955394762028
65.02476580336068,98.61723855577505
53.079149040963685,94.93790489078532
55.31762574294693,97.79394973648304
85.00463620358036,97.1095234733281
54.51961128965455,95.24338588372046
69.01618216283468,96.60439949736345
76.53237946424625,95.4054076191741
49.76842357990792,94.91652628768264
77.73408913836317,96.8512521253779
70.13147003106796,99.00959955729785
46.390418819263054,95.00618758249084
77.92838475245973,97.90666821210482
80.93701507826249,98.39658948192879
77.77015093850571,97.77504988498337
82.56467237214669,99.67639874621051
78.8717642395563,100
85.95228171093325,
60.8120669095195,96.72040228258044
54.04759786645619,96.06787638071752
57.5801758501879,97.07118941358972
62.81762449681219,99.03548697528876
105.32934230392723,98.08352324319034
62.95031432516227,98.09841766235462
67.17343611613767,98.19676867137767
71.4853450365451,98.15447833745128
69.64878013143183,98.52853884435339
102.22815084056309,99.87615471280849
49.11592676430803,98.69868375844571
107.7805759992742,95.80886378560868
77.17041319789628,99.85190085020757
89.42228476063752,100
75.30553582419437,97.70590070872812
87.22903652252359,98.61777375146949
60.83460614181903,97.06629336940115
54.67540843929835,96.44818083798593
113.8968152654424,96.69260289474792
,96.8279570034149
59.19332468055026,100
85.74820729101694,97.85203466945815
92.3681537171347,96.36528169300048
84.90282359786916,97.51700770325678
71.87508651309132,99.32878898929609
105.36748978923627,100
85.31493935692524,99.08336262878785
61.08144501361398,97.95132907312944
69.19670548292689,100
58.95034568064162,97.5607188584203
73.3890472282677,97.43636439171114
72.90381878298756,95.69384463532904
86.33043923802708,
86.10972238203651,95.68106862217722
80.82508929328517,95.39034057014766
80.42098456898887,97.83738390913064
90.64900133121743,97.01447196433925
71.61243384429442,100
40,98.60981658202392
106.66451928673156,99.38469109175772
61.33890192615855,98.94800070596771
85.43199961707923,95.8405659701249
69.89068124031635,97.59366220897623
95.9704644755229,98.84454103915529
60.57462577461225,94.51510401701955
64.33821752097802,94.46848837687973
67.53349763500425,98.37431508778806
83.31443846184705,97.51011434866271
78.34555576729652,91.03446326108296
83.47812349612434,94.40991888643919
76.90135565608594,96.04311747924616
88.98043341070333,99.0020085986263
89.23199108046626,97.0061750288157
97.71720446637397,100
80.15694869819927,96.55150297478758
80.08531486989487,96.8884105563555
101.50512939952188,100
,99.69583077550325
82.78101653814726,100
54.082899655900235,96.51620069215205
49.74477902341503,97.51954826142666
84.19059494428953,98.05772866073599
84.8088723030134,97.54309089396092
64.15820220509089,98.33318490875033
80.30845840004672,98.31347723897987
61.30281640390239,97.62322890311566
83.5826907558697,97.49061626845513
83.97331219632841,100
83.87613981571621,96.26934506761393
80.03303481145407,97.08281790280896
70.5881659481196,95.12710211697018
71.82459615643656,96.16204334868443
92.38647872792511,97.0466718606494
81.22372283574305,98.21689413650353
82.32133499501317,99.67434148366593
76.29734726108906,99.713261725335
84.77174754019838,100
89.38396032854182,96.01260720635146
65.58049412812055,96.29057717821576
83.89120926761748,95.8164389252549
71.60874205084389,100
79.70779997150306,99.11544783514418
87.52854820541769,99.76578405580547
53.22448059523883,95.69262786447914
58.742702447831185,97.98512362112837
65.10910424972712,99.11623491064296
64.04483280418322,95.15079396888397
72.56476648645823,97.0105795417324
100.38571317692991,98.8701093007844
92.67670328062982,93.65703832698425
,100
88.03325040132879,99.33497076190291
74.35165989466901,95.71153989864476
80.15623927459131,97.90343330118006
60.287110075941705,98.95211315439074
55.18974673433382,98.26086061768254
85.98522800708939,97.88327095814508
75.49268716920128,97.77069863990154
82.83895729595045,99.55063996032878
98.90621391066045,99.63180241148112
71.41799946794936,99.39824056664848
71.55546905996255,99.4121209984767
101.5299185936879,98.9636172460471
,99.18376211251008
62.950391268613416,100
86.03523238938878,97.7747386279238
71.43485783588689,94.60378575906957
,100
76.34529899931613,98.90483225315839
87.4002903166187,99.05729733803736
57.612268409539226,96.26249999265963
57.263463303460625,94.67738338174789
73.79911410179236,98.56725941403926
58.499509830339164,97.47983645685434
55.858909770441436,97.96314568948631
75.09174100512665,96.95064522308738
91.59105710394525,98.11104374596327
86.82026036340957,96.65269718841554
73.39588457937954,100
94.23857983844363,97.61109426315494
101.02439365153262,99.72075483583046
,98.9489143790621
69.50712542027048,100
98.43923737006168,98.35710925106363
97.77822834666905,99.8409704414673
78.80094230233837,99.44336590012094
93.34268235094463,100
63.28073019118756,99.42196783643345
43.991395790114964,96.44792580570807
60.432163400918284,97.63243597571537
78.09854520216854,95.56645683507546
73.88730540234921,97.37846501979149
89.42794245976634,95.2430248870449
52.71516750761853,99.50658464676341
53.0083263018892,94.40471162646912
86.43456698370458,95.86624518455503
53.46110014384944,98.63950041402344
70.93869762666452,99.60605015870716
75.36844399644107,93.97993937916114
65.24266208126346,98.74814004304662
83.66791821144433,99.28886376825028
44.07198909066496,94.63636542128447
102.47892134900059,94.41575912178445
70.04795947068969,98.02231580685019
72.44592205720997,98.93764448729641
115.40365803639864,97.06842243060754
54.60149317155928,
59.32353069251661,98.01326426625947
,100
51.653047622484564,93.51954354609589
82.42770661272928,97.0600541304559
65.90578126726008,97.21988375780796
50.757891572360194,94.57522876716358
82.90274033560955,98.71518733669116
83.34386086814263,96.87474607803483
75.02078782264502,96.21333882766726
106.03633417536554,95.4966377126994
63.42754013214507,98.19659965032336
87.9986043573498,98.97097561661823
79.91012270440575,97.64480269079296
89.57282647653452,99.82171534746948
67.43869756304738,98.74772509445084
54.22995910446339,100
64.76982819869924,95.8176017681455
,95.16279766708905
85.2134330844122,99.20829016305846
75.25930145649322,97.45441276317796
78.22615531974044,95.32214413909837
100.88343279165144,96.0207780075619
74.63666927690875,99.49362722867038
67.01439574994411,99.89397146326513
81.60486998356096,99.54174471825263
49.262765264577396,98.198346222352
49.230642161564795,97.54123289911013
72.98921480532597,97.63409519918469
61.00649111705535,98.51177706349756
65.87642350143466,98.34111395376796
,96.03761855887808
82.89367421446251,100
73.84537427068479,98.09192042634766
76.24449102947754,93.57417520784186
,95.49584683542606
87.74011356088573,97.16976528373552
86.88812679390497,98.42039076292096
89.86399273657419,98.01545144816095
89.17390494079139,96.60825509782457
75.81072209729751,100
64.52684285636626,99.50059136477822
72.4904336724903,97.93108413070053
76.74936810016891,94.8721115542313
64.889601790951,97.38855867659662
99.44803732126613,97.24592679850326
99.52291749924635,94.63705672054878
73.19898209600007,99.04223310700505
90.46319996518159,98.37611004112435
83.40032273009544,96.06123895425243
67.55068701497007,98.49631125036927
81.18015723864791,99.95514995635254
63.386158424058486,99.02153728414552
61.799956589874014,96.8292074744295
82.15355138377328,100
82.33212111605025,98.87216590293363
115.41131303006912,96.74888874976757
72.66795142494557,100
67.06554019277412,94.40519632913626
88.84131327532236,95.66674457585398
74.62415400131485,97.01320841160039
65.28569498982101,99.94862222924469
66.21280042136243,96.67572557385833
72.30702377669144,97.74727831644182
90.8167661201839,96.15947944669166
81.47438979087701,99.40252153699637
62.49911433086828,98.95199558005633
102.52077336744281,95.09550097596329
61.3893021661836,97.90620754765732
63.94007923470323,98.50474100542596
,97.62249454696656
97.46341211320566,97.8593146691217
80.30335172485704,96.62015554373905
55.64081643355512,99.6611245009968
76.45347177791749,
54.494046074995495,99.88643374193668
112.27117568543896,97.99622235085239
79.30751916211042,97.00697593571245
87.02241281444303,97.87878598014107
69.44586641426346,
102.08500761910949,97.3085907890553
67.4628211395939,97.24089102738533
62.11765954790222,95.99550763192528
,100
88.20096578712844,96.38017530572303
106.93042189578951,95.56541767469314
99.21446787284721,98.86552954035196
92.92627334450974,94.22557892195145
64.7219965456714,98.05294720963292
64.40489433351003,95.7739812060439
61.83230432970367,98.88349871768519
72.7401915211268,97.61556162328316
46.30088223605115,96.22507461031054
95.48186841748497,97.65306693726217
59.63119960281772,98.87501426055765
57.77852198889754,97.10263864101577
68.91252334018898,97.25994789169272
54.86425452807575,99.85490626910104
84.66435889653691,98.83040662902202
60.50966554360771,97.05259058333183
82.52203911304889,98.16195586283447
88.87321339293378,97.36022772691102
66.75963852485927,100
64.23820391337183,94.59068375898094
62.9674971755721,99.09700805213782
58.76670390484017,98.96389172507041
68.69463782363948,96.53188780155568
76.01070903631604,96.18673518106198
54.25475991912474,100
65.37011016073284,
77.36664905019916,100
75.52013887207156,95.96812964140115
40,97.8250678561789
84.50447742186216,96.86221803991141
93.57674411372801,97.15092046563572
66.41037846394971,98.68497042002828
48.976387850229514,96.49606843134035
,97.64805447492799
63.09177682202519,96.48289847746783
92.99783003282877,99.21196621563139
58.59527949959233,100
69.62948185864853,
100.17354840574922,96.07093372530815
77.41470840565982,97.0482814220652
77.93396143051648,97.895967669928
73.4820454256758,93.91656370888147
89.66529980434967,97.8922762652802
81.0607671171796,98.95242696241172
102.80314517987779,97.96685189494387
104.4399614686371,97.80421729488565
79.70575281037995,96.68597848022027
74.44161149228829,97.30464694087982
77.45431196662477,97.0478331290785
66.50354777548176,95.92034531092182
77.00617400482011,99.85339688594053
53.36860038493919,100
64.31889350921438,96.77337548861969
86.79730429693056,95.97113893299937
83.07081564652276,96.48669841743782
73.09064685388365,96.04738958388624
81.28339813726136,97.05561105120802
97.59234921229452,
69.21578584686382,100
53.47197185772892,94.8207606825805
84.40808845747225,99.89134021486718
83.04382720599122,97.99322360731516
86.39544186659425,93.74430757933497
57.041704039086284,95.482216947318
52.49637912476011,99.01338766643646
78.97409092353362,96.28502337050284
77.92419338041802,97.2248018555208
69.64233698927796,97.74190175013847
96.7011260552678,100
74.85164656187649,95.4489727807601
93.46533076035838,99.28633388838777
88.17327909952775,100
58.65145756654701,96.04521761989695
61.696019871525735,99.56228687162599
55.76682145456549,96.95019309202048
81.46892056710053,96.61571334620606
76.47161662411854,97.33869236971049
95.25140885017854,
83.92624038935008,
55.53057515301897,99.83083059418676
68.0691079383254,97.12906097117664
43.34345270428359,93.92776806778915
79.40059266853847,97.85634842341076
116.86122514348094,95.44182521067647
76.96227409882657,97.4752578739444
78.01778054096161,98.73654367599177
74.74023776582233,96.68530218129158
80.3377741372642,
72.6564840922044,95.989606156993
84.2678312063483,100
63.41374121500334,98.37971241533128
64.03536834800943,99.7163556657516
55.612803036135176,100
74.51210775134896,100
58.412649510020394,98.42362315564255
96.78804583985725,97.43415257829665
68.53589088309286,96.7491807539251
45.464766557680335,98.20202687849677
57.96861689137013,98.92248436418923
77.02565029445563,99.40854456085324
84.78532393602882,95.9687928617056
80.30891033590208,95.99584808774678
62.66490548778835,97.51796935077658
66.43155690097115,98.00461326501754
64.67489566127092,100
83.49952705522637,93.28130332296271
76.74442702671406,96.7858685505197
68.28895266280446,99.69117657185544
65.10810331720667,95.9973046768901
67.15589960258556,97.95742654339689
75.12729511067381,99.92160985922492
95.11232422902185,99.32484654425116
77.79895112590414,99.36529088653599
69.95091644950345,97.59423320367121
68.78199088947669,98.24203625212901
100.52841656122934,98.33295414403206
87.37089569859633,
89.6806666676101,99.66685873171068
86.21085537889633,95.38610125875553
74.25089078577369,96.66545755146223
92.96678906920863,99.68033417503052
52.98280061251617,94.05072183936026
98.26411949020438,98.28582585306187
86.13208385070948,100
82.28850009280565,96.47020841483776
63.64520513717865,98.82614250090063
88.96438708222324,98.24802822167813
92.17570792398556,99.31076056464842
64.4338662765848,98.02787029384967
64.89033503489897,100
59.4958671458483,98.74533870884197
83.21984233988371,99.72605967646854
73.52764263279154,99.61956432109679
106.83725116030632,100
51.98864745073598,96.06541792342503
61.940712936725696,95.51792493985327
75.18038377187914,100
84.9751704364897,98.32506252039259
84.29617784042088,100
76.26744891384983,93.61437832329162
80.28588543117611,97.8585112511784
76.77650469093449,97.96156313344767
90.7404839552647,99.79231068461803
66.65617553785165,
68.35513650839201,98.01402600029826
85.34149472647286,98.84199904424823
98.58509814561779,94.42667847015903
65.48627303395966,98.57353157322741
78.61773832729133,98.59119314627445
69.32359508130372,96.85960812672752
83.32148683638492,98.59716453613801
50.380876902064685,98.49817587635815
69.81414489764954,100
66.38686544367323,96.47870508972194
69.86469039220113,96.2262901727425
40,96.29732881866597
105.3667144134906,97.12924993813105
40,94.81268523648194
,97.47599391753553
55.591218339010446,98.069901160345
56.329302954348194,100
77.07034267633641,97.7504261417569
85.36870513299309,100
58.867864323549625,99.65769481219237
58.37918164056147,98.27629218648396
,97.71523491232303
78.22060567130642,99.07240162071251
59.29207512174464,99.28501114071608
94.3306829220509,96.94376484190674
57.69324787471327,99.17256929322414
83.12701240975501,97.81929816890434
98.17012020174357,99.09043608861882
76.03231296896296,100
48.14455039694792,97.2779052222254
81.00103022010356,94.02929579331214
71.30522880595097,
74.37536372698229,95.85321898201158
98.7906728518409,98.52611955990179
75.77361886428997,95.9849614091085
82.70148617248994,97.77848965892612
65.06923566602552,100
70.79076358148497,100
91.84785011161578,98.72244537508293
77.04491148068526,96.19722713927737
79.2818923902207,99.74717563193741
90.01667954604271,97.06981752552682
99.45295200264076,95.0203313803783
57.66260414338001,100
67.62659915774135,97.97911476851549
96.87113092561592,99.10263683696085
104.88743113034965,97.34938555926111
71.07066553112067,99.06911383177966
79.07000703217942,96.34776008093709
80.26778036341167,
78.51427719153234,99.83364101660678
78.71382724155835,97.64097025855291
95.4728608137851,96.31352999968439
47.98885415835783,99.84309440177822
65.17123065584265,97.27801190839148
84.58108919215695,97.23591780306289
67.55654159267958,95.74174413049099
79.29705129650277,100
91.29857857395784,100
99.00193649160698,97.49253694815923
79.1616987391619,96.25848919790282
97.34255045425846,99.35777158180122
77.12794947310695,98.80548102264684
,97.17708984178834
51.853247177832756,97.81609031505756
59.95065763356459,99.18246560032338
75.07073941375937,98.45696980329463
75.38474323783647,98.73896218280647
78.4416285438085,98.52263863945835
102.54740579909628,99.45869914401536
86.26691747129311,96.88385789479337
87.06699136029413,98.32124367098912
102.41967373733355,96.55534939408788
69.65330218763773,96.70167911348388
67.36635292927502,100
93.3368414340614,95.15007624191198
82.28749720388856,99.33613247714607
74.33480681770371,100
74.091609740618,100
72.42045492735917,99.12607936170583
73.48505037870854,100
74.95810391006972,98.80160832162933
70.53817605203062,97.40946566483844
83.33117288773919,98.04161762939269
86.19812479480913,99.800650040154
66.52972324282945,100
88.53931018098942,100
55.92942223400203,97.82285832110443
82.55635970124305,96.72301853557519
292.9232995560192,94.12061828723516
73.74404175487189,97.72724384053933
75.8608427203088,
71.49793622260044,99.85407945509701
67.38522492386498,97.49552310402622
75.00758852579942,99.94523701288874
66.80551031164977,100
92.09300643559739,97.73955243724554
43.461866927204795,98.32552906740504
72.98135898164927,98.72693046625169
46.488572619331805,97.43506312166224
,98.23209705348144
66.34786478701658,97.29985137928024
95.09381074673442,100
92.30521649039994,97.56888589289647
76.09038632513814,95.50296623749482
75.95794003314762,95.6748986595601
90.56232324070848,96.3174802618981
91.97031848286346,97.10410900265568
66.37804055629604,99.750395726334
85.09142761,99.62422925372806
60.65327116147237,99.79164629549855
69.15801111903447,98.03379538414814
,99.98701115325964
65.13450424232855,97.51019263392527
69.6751439930973,94.32998805998204
50.11895622237577,99.89706723207607
81.7623148143462,96.62954239713052
61.76159683893872,97.56698441075774
62.68302059267843,97.27396996410631
95.32854265157734,99.04447084877144
64.6899533411809,98.3179605797537
86.28729830717865,97.54171997128093
91.48842518085523,100
88.75947744913968,97.81844287744528
71.26263102650876,97.52608712871799
68.59206400882498,99.61575293177374
61.300254082927786,100
48.57738903328014,99.78185415747906
86.58342152123383,96.80440627588928
85.15790997799783,98.73481225502954
82.15462527997022,98.1697520177349
40,97.61250596146344
72.34179443879314,96.1310698571578
84.44304714285295,98.44071137888844
94.29829681379744,100
79.4837191279283,100
77.90838774152921,100
64.81736183451679,
80.67833387728444,96.1342544259104
71.44750366673775,95.01408572586462
64.0595197404608,100
57.63862055385358,99.64565817722239
60.81426112155883,96.89104586632497
79.87380939555385,96.48412553998394
54.18183805668943,100
70.58838343614076,99.94724112756181
94.61713994037082,100
53.48822403670684,99.12259892579893
81.7388663411831,99.29298513923432
83.20769221430453,93.88070922826869
70.63062320045817,97.25152320424326
84.33202779797341,100
72.17943727740597,96.86412733577367
86.92915215058505,98.43744079368865
58.9787484058892,100
103.33574539169521,99.74934911215294
,96.06915115126557
41.55425077748765,95.65188990705485
92.58637379951281,100
66.34469920530901,99.4826509460116
96.48764729733814,98.71033737580451
90.13304254150711,99.00502304031117
58.69249101425521,97.26078521517535
83.6262796565945,96.21883476546367
64.48735521695605,98.87999570489482
83.07057545887375,96.79706059439413
75.69053715168998,96.81797872685374
64.0576483385789,97.26675142545264
54.94528079286242,99.56810615593245
78.4510902471818,96.59558001405179
81.96108609643338,96.41821484227432
72.63230165683024,96.1025113802186
63.388125465727185,97.69369341315989
67.75178864125728,100
58.55656351119754,97.70878796777323
86.04154309946499,98.00516970007332
42.61003372566224,
89.27587267503094,97.34007826253632
73.86093544243825,96.18077655175607
82.8246211759541,97.1355180664286
84.2963418609954,96.86541155627927
76.75937801946377,97.82243291731685
69.14956220013227,97.0962755583455
91.59199493199937,98.45072654610627
,97.77516999388645
94.5268914996813,96.75368930411184
58.15011918875075,100
70.11588170739098,98.96057783387165
96.46968919352054,97.58358829248759
108.44196964368501,96.9184131281073
77.72956637818285,99.82802765406312
54.680918487626215,96.26439602947924
87.80886633043022,100
74.41456085625741,95.13267244969785
59.06945000586771,100
78.28755320535649,97.15595890410323
55.35390747016581,95.4033923431098
77.92570620828327,96.66183871899699
61.1963473376378,97.37614335390155
45.480188418639145,96.87291116041362
50.07414078549263,98.71177449830166
65.88603728543468,98.56910183987698
82.52801905253838,100
